Initial Perceptron Parameter's Error Rate: 50.0% -> [-733.2523296631203, 198.10434115215162, 766.609283154683]

    1-th training, ErrorRate: 50.0% -> [-733.7523296631203, 164.10434115215162, 757.909283154683]
  283-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  284-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  285-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  286-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  287-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  288-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  289-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  290-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  291-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  292-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  293-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  294-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  295-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  296-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  297-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  298-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  299-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  300-th training, ErrorRate: 50.0% -> [-737.7523296631203, 32.504341152151596, 565.8592831546827]
  301-th training, ErrorRate: 53.0% -> [-738.2523296631203, -1.4956588478484036, 557.1592831546826]
  302-th training, ErrorRate: 73.0% -> [-738.7523296631203, -33.8956588478484, 551.0592831546826]
  303-th training, ErrorRate: 83.0% -> [-739.2523296631203, -78.7456588478484, 540.0592831546826]
  304-th training, ErrorRate: 77.0% -> [-739.7523296631203, -114.1956588478484, 531.8592831546825]
  305-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  306-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  307-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  308-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  309-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  310-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  311-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  312-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  313-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  314-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  315-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  316-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  317-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  318-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  319-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  320-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  321-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  322-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  323-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  324-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  325-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  326-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  327-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  328-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  329-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  330-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  331-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  332-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  333-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  334-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  335-th training, ErrorRate: 54.0% -> [-740.2523296631203, -153.04565884784842, 521.2592831546825]
  336-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  337-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  338-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  339-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  340-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  341-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  342-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  343-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  344-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  345-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  346-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  347-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  348-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  349-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  350-th training, ErrorRate: 50.0% -> [-740.7523296631203, -181.3956588478484, 511.05928315468253]
  351-th training, ErrorRate: 66.0% -> [-740.2523296631203, -127.64565884784841, 513.9092831546825]
  352-th training, ErrorRate: 83.0% -> [-739.7523296631203, -78.79565884784842, 516.7592831546825]
  353-th training, ErrorRate: 76.0% -> [-739.2523296631203, -38.795658847848415, 519.1092831546825]
  354-th training, ErrorRate: 76.0% -> [-739.2523296631203, -38.795658847848415, 519.1092831546825]
  355-th training, ErrorRate: 52.0% -> [-738.7523296631203, 3.704341152151585, 522.8592831546825]
  356-th training, ErrorRate: 52.0% -> [-738.7523296631203, 3.704341152151585, 522.8592831546825]
  357-th training, ErrorRate: 52.0% -> [-738.7523296631203, 3.704341152151585, 522.8592831546825]
  358-th training, ErrorRate: 52.0% -> [-738.7523296631203, 3.704341152151585, 522.8592831546825]
  359-th training, ErrorRate: 52.0% -> [-738.7523296631203, 3.704341152151585, 522.8592831546825]
  360-th training, ErrorRate: 52.0% -> [-738.7523296631203, 3.704341152151585, 522.8592831546825]
  361-th training, ErrorRate: 52.0% -> [-738.7523296631203, 3.704341152151585, 522.8592831546825]
  362-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  363-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  364-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  365-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  366-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  367-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  368-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  369-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  370-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  371-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  372-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  373-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  374-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  375-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  376-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  377-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  378-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  379-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  380-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  381-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  382-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  383-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  384-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  385-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  386-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  387-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  388-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  389-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  390-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  391-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  392-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  393-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  394-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  395-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  396-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  397-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  398-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  399-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  400-th training, ErrorRate: 50.0% -> [-738.2523296631203, 44.954341152151585, 523.2092831546826]
  401-th training, ErrorRate: 51.0% -> [-738.7523296631203, 10.954341152151585, 514.5092831546825]
  402-th training, ErrorRate: 63.0% -> [-739.2523296631203, -21.445658847848414, 508.4092831546825]
  403-th training, ErrorRate: 86.0% -> [-739.7523296631203, -66.29565884784842, 497.4092831546825]
  404-th training, ErrorRate: 78.0% -> [-740.2523296631203, -101.74565884784842, 489.2092831546825]
  405-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  406-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  407-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  408-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  409-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  410-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  411-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  412-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  413-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  414-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  415-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  416-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  417-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  418-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  419-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  420-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  421-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  422-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  423-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  424-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  425-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  426-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  427-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  428-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  429-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  430-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  431-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  432-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  433-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  434-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  435-th training, ErrorRate: 54.0% -> [-740.7523296631203, -140.59565884784843, 478.6092831546825]
  436-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  437-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  438-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  439-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  440-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  441-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  442-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  443-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  444-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  445-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  446-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  447-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  448-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  449-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  450-th training, ErrorRate: 50.0% -> [-741.2523296631203, -168.94565884784842, 468.4092831546825]
  451-th training, ErrorRate: 68.0% -> [-740.7523296631203, -115.19565884784842, 471.2592831546825]
  452-th training, ErrorRate: 83.0% -> [-740.2523296631203, -66.34565884784843, 474.10928315468254]
  453-th training, ErrorRate: 70.0% -> [-739.7523296631203, -26.345658847848426, 476.45928315468257]
  454-th training, ErrorRate: 70.0% -> [-739.7523296631203, -26.345658847848426, 476.45928315468257]
